web,image,price,deal,title,shop,location
//detail.tmall.com/item.htm?id=542077875937&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/3018370636/O1CN01eNItZX1GZKUbsv8l5_!!0-item_pic.jpg,¥89.00,3084人付款,2020新茶安溪铁观音浓香型春茶兰花香 高山散装袋装 乌龙茶叶500g,世纪峰茶叶旗舰店,福建 泉州
//item.taobao.com/item.htm?id=573711546083&ns=1&abbucket=12#detail,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/1694081937/TB2vdCAxRyWBuNkSmFPXXXguVXa_!!1694081937.jpg,¥1800.00,224人付款,手工好茶红心铁观音清香型兰花香安溪铁观音浓香型特级新茶叶500g,品茗铁观音茶叶,福建 泉州
//detail.tmall.com/item.htm?id=614930791477&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2207327848515/O1CN01jEWUQ32Clv5wLH5RV_!!0-item_pic.jpg,¥88.00,1141人付款,云南糯米香迷你小沱茶饼金砖普洱茶熟罐装送礼茶叶盒装1000g 尝仙,尝仙茶叶旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=622513015298&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/2207972523492/O1CN01IiOukn1bfNfZoakGs_!!0-item_pic.jpg,¥99.00,505人付款,王氏雄风2020新春茶安溪铁观音浓香型特级茶叶乌龙茶礼盒散装500g,王氏雄风旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=616608271257&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/3535602982/O1CN014HWYCZ1XtngF41zy6_!!3535602982-0-pixelsss.jpg,¥219.00,216人付款,武夷山红茶金骏眉茶叶2020新茶特级正宗桐木关蜜香型春茶铁罐500g,独尊一品旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=2251723664&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/118266366/O1CN01AL9WtU1wtfy7gguwT_!!0-item_pic.jpg,¥99.00,7000+人付款,2020新茶西湖牌雨前浓香龙井茶叶正宗工艺250g春茶绿茶散装茶叶,西湖茶叶旗舰店,浙江 杭州
//detail.tmall.com/item.htm?id=566768639272&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/3876112359/O1CN01cArx1B1TISqxj7DZS_!!0-item_pic.jpg,¥59.90,4.5万+人付款,修正红豆薏米芡实茶赤小豆薏仁苦荞大麦茶叶非祛湿茶水果花茶组合,修正食品旗舰店,浙江 金华
//detail.tmall.com/item.htm?id=622446271362&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/730116874/O1CN01kZki0820eLAMy0SAM_!!2-item_pic.png,¥258.00,379人付款,小青柑普洱茶十年陈宫廷熟茶正宗新会陈皮柑普橘普茶500g罐装茶叶,悟茶坊旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=560736227877&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/404984946/O1CN01BU3y0u1mPJQMhtUdD_!!0-item_pic.jpg,¥890.00,3人付款,武夷星金玉满堂特级大红袍茶叶春茶礼盒装240g袋装武夷岩茶乌龙茶,武夷星旗舰店,福建 南平
//detail.tmall.com/item.htm?id=622426738249&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/2207626142230/O1CN01HVMCfl1SLNpoizEES_!!0-item_pic.jpg,¥99.00,632人付款,七韵香特级浓香型铁观音茶叶乌龙茶安溪铁观音高档礼盒装新茶512g,七韵香旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=18958505248&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/683867002/O1CN01tlprrs21axrZapHh9_!!683867002-0-lubanu-s.jpg,¥25.00,8.5万+人付款,买1送1菊花茶胎菊白菊杭特级野生茶叶凉茶金银花清火下火降火散装,中闽飘香旗舰店,福建 厦门
//item.taobao.com/item.htm?id=600658888989&ns=1&abbucket=12#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/1831783809/O1CN01UhtaRx1e0ZCxVD7ZW_!!1831783809.jpg,¥580.00,310人付款,兴强茶叶 凤凰单枞茶潮州乌岽古树鸭屎香单丛 香高水甜乌龙茶500g,潮州凤凰高山茶,广东 潮州
//detail.tmall.com/item.htm?id=617205233799&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/796427623/O1CNA1YxzK63100da42cf4700b0ba73b0001_!!1-0-picassodesign.jpg,¥370.00,541人付款,半山岩福建省茉莉花茶2020新茶浓香型特级银针大白毫茶叶散装200g,半山岩旗舰店,福建 厦门
//detail.tmall.com/item.htm?id=577817950425&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2001236084/O1CNA1g1OCc8100e50c9d8470b08547b0002_!!1-0-picassodesign.jpg,¥178.00,2370人付款,2020新茶雀舌祁雅特级明前毛尖绿茶叶春茶嫩芽散装竹叶浓香250g,祁雅茶叶旗舰店,安徽 黄山
//detail.tmall.com/item.htm?id=617102656641&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2456921140/O1CN01KdRn7W1KIA78la0ZQ_!!0-item_pic.jpg,¥288.00,652人付款,茶叶礼盒装铁观音特级中秋节日礼品送礼佳品高档组合装长辈领导,祥卿茶叶旗舰店,福建 泉州
//item.taobao.com/item.htm?id=23212456923&ns=1&abbucket=12#detail,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/647570920/O1CN01d6yrDZ1IfOzM8vwD6_!!647570920.jpg,¥48.00,2.0万+人付款,苏文峰2020新茶铁观音浓香型特级安溪铁观音春茶散装500g乌龙茶叶,苏文峰名茶,福建 泉州
//detail.tmall.com/item.htm?id=598583407134&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2453421159/O1CN01GQxlFv1KQrdzZg7ve_!!0-item_pic.jpg,¥139.00,1385人付款,2020新茶金骏眉茶叶特级正宗红茶礼盒装蜜香型金俊眉罐装散装,金红眉旗舰店,福建 厦门
//item.taobao.com/item.htm?id=39166341300&ns=1&abbucket=12#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/627128906/O1CN01g3AR552FezxdaeQkP_!!627128906.jpg,¥390.00,593人付款,碧螺春2020新茶 苏州洞庭茶叶特级明前旗枪绿茶AA 东山礼盒装250g,浙江商联盟,江苏 苏州
//detail.tmall.com/item.htm?id=36942522024&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/1687807106/O1CN01eOzvUC22Mb3MZSrHl_!!0-item_pic.jpg,¥218.00,1556人付款,祁野祁门红茶祁红金针2020新茶春茶核心原产地特级浓香茶叶共500g,祁野旗舰店,安徽 黄山
//detail.tmall.com/item.htm?id=521085466002&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2345675018/O1CN01VTkxkJ1mwI3t5t7Xx_!!0-item_pic.jpg,¥88.00,4310人付款,正宗安溪铁观音2020新春茶铁观音茶叶清香型新茶铁观音500g小包装,万荣鑫旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=578919800099&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2345675018/O1CN01azDG8O1mwI3oDHVqH_!!0-item_pic.jpg,¥188.00,947人付款,金骏眉红茶茶叶特级正宗礼盒装500g浓香型小包装武夷山2020新春茶,万荣鑫旗舰店,福建 泉州
//item.taobao.com/item.htm?id=622885914969&ns=1&abbucket=12#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/660963427/O1CN012ARCBG1bBbvZfuL14_!!660963427.jpg,¥698.00,148人付款,7饼整提划算2499g高质量布朗山普洱茶生茶饼茶云南古树七子饼茶叶,圆阁茶苑,福建 泉州
//detail.tmall.com/item.htm?id=559547756004&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/3448956079/O1CN019hFSLj1umEGtB7dPX_!!0-item_pic.jpg,¥228.00,4495人付款,佰儒 节日送礼特级新茶安溪铁观音礼盒装茶叶礼盒装 礼品茶叶500g,佰儒旗舰店,福建 厦门
//item.taobao.com/item.htm?id=622609473028&ns=1&abbucket=12#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/660963427/O1CN016aulNn1bBbvYdX84r_!!660963427.jpg,¥999.00,142人付款,7饼整提购2499g 高质量普洱茶老班章银芽古树生茶云南七子饼茶叶,圆阁茶苑,福建 泉州
//detail.tmall.com/item.htm?id=623068369486&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/3448956079/O1CN01SoJ4h81umEIPQDQQG_!!0-item_pic.jpg,¥298.00,290人付款,佰儒特级 新茶茉莉飘雪 浓香绿茶 茉莉花茶叶 花草茶罐装礼袋500g,佰儒旗舰店,福建 厦门
//detail.tmall.com/item.htm?id=601215175155&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/404984946/O1CN01qZjmgZ1mPJUoWIxf8_!!0-item_pic.jpg,¥690.00,14人付款,武夷星百谷特级水帘洞肉桂茶叶54g 坑涧花果香肉桂武夷岩茶乌龙茶,武夷星旗舰店,福建 南平
//detail.tmall.com/item.htm?id=614926787572&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/2207327848515/O1CN01NbUnZ22Clv5qXTR2l_!!0-item_pic.jpg,¥88.00,1198人付款,2020新茶安溪铁观音罐装送礼春茶乌龙茶叶浓香型散装盒装500g尝仙,尝仙茶叶旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=619139594023&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2078369629/O1CN01279k192L08KO5jLAG_!!0-item_pic.jpg,¥69.00,1.0万+人付款,2020新茶明前特级茶叶信阳绿茶毛尖嫩芽散装浓香型春茶共250g,颐品天成旗舰店,安徽 芜湖
//detail.tmall.com/item.htm?id=622478564694&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/1620815992/O1CN019KEaje1u8NpzirNDW_!!0-item_pic.jpg,¥88.00,534人付款,安溪铁观音茶叶礼盒装2020新茶官方旗舰店茶罐装乌龙茶浓香型250g,溪云山旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=521590131350&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/735261224/O1CN01FMgvmA1KudOXEBdiK_!!0-item_pic.jpg,¥99.00,5000+人付款,金骏眉红茶茶叶特级浓香型正宗正山小种散装祁门红茶2020新茶455g,乐品乐茶旗舰店,安徽 芜湖
https://click.simba.taobao.com/cc_im?p=%B2%E8%D2%B6&s=1340005673&k=545&e=p%2FJE%2FW7wtocnjbsq22rwWMXF3jvTQP4R3%2B6E9KRCuYe9I8Zj%2BNvrZs2NFbG3bEHXhQvrO8gBjZRDCPGLPE1yMWMeNcEJija1NYQhl3P9u21FHON6%2FTI1Aw7Ex3Td238wyb%2F%2FqfFMqO2qum7ohYUDezhKXx6l%2B%2B%2FpKle1nkUZzUOuYo9ofgDnoRLfJgLwGdHvRmUFYBYSiunL1MFE7BIHwr5p0IeXfxqhSi6KaclSQFy%2BDyH%2BNjmDWkUyJjExDz7SdhnNwNkLZRk3Dg5lxWIGhdoGZUN6Jrxdb8NGt7xD%2BTZVSWByhGbcI6cm%2FM5CyI9LvkcBkkRjK6hnpy%2F3o9ze2UmIuLEtFEOmmhLsFVc5WMrbqeh%2BuiUYwGrKEU8ro9txF9PvpfxESwQEUkpsvzsbeX7NljpD7%2FrjxPvAONkJSUmh0GINDYe5YNbDN4DgVHih50INgG6tb4Df%2BycPvdEcAnYZzcDZC2UZp89rQ5XtJepzgZsLdEy6bjzCbdsoV4PfvqQke6nnjIvFGxomQviaFhB29ZE%2F3tZO#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i4/53642303/O1CN012xpMMD1SsokXmNYUL_!!0-saturn_solar.jpg,¥98.00,10人付款,四大名茶组合铁观音茶叶肉桂金俊眉正山小种红茶组合简装茶叶,泉新茶业合作社,福建 泉州
https://click.simba.taobao.com/cc_im?p=%B2%E8%D2%B6&s=1340005673&k=557&e=LpPkbYKqrF4njbsq22rwWMXF3jvTQP4R3%2B6E9KRCuYe9I8Zj%2BNvrZs2NFbG3bEHXRBSabCvw6YI8l9Gwv4tgtBnZ%2F4xOADQBNYQhl3P9u21FHON6%2FTI1Aw7Ex3Td238wyb%2F%2FqfFMqO2qum7ohYUDezhKXx6l%2B%2B%2FpKle1nkUZzUOuYo9ofgDnoRLfJgLwGdHvRmUFYBYSiunL1MFE7BIHwr5p0IeXfxqhSi6KaclSQFy%2BDyH%2BNjmDWkUyJjExDz7SdhnNwNkLZRk3Dg5lxWIGhdoGZUN6JrxdiWb4pvLqCerLAjfSo0YqrNP%2FAYR7nxupxQt9T0MHOGiAzRNNsXDZQnG7UDLqzUO8vId%2B4Dcf%2B8kDd6AALbQ6qPe5WMdGLxGNGk7oHrfZpzUnOm%2FKUJHjaonxK2uj3RP6nt%2FRyb8FRybNSFFwVnKzcP7HgtSlLg7bFsC6edQVtJz5x0huTn9MQisrD6lZJkInXfC70byVodJvVPVPSS1cSAXlccAAaFDaF3QGLXJA%2BwoPrJpAjNQorX0K5yeONrjR1Smz3RYH0%2BQ%3D,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i3/116653195/O1CN01HSTJLl1ZTM2kIM93D_!!0-saturn_solar.jpg,¥145.00,82人付款,Whittard英国玫瑰红茶100g罐装 玫瑰花茶 养生散茶茶叶 送礼礼物,whittard海外旗舰店,浙江 杭州
https://click.simba.taobao.com/cc_im?p=%B2%E8%D2%B6&s=1340005673&k=545&e=qB%2FaFSZ1t18njbsq22rwWMXF3jvTQP4R3%2B6E9KRCuYe9I8Zj%2BNvrZs2NFbG3bEHXRBSabCvw6YJA51BEPyJXiY8Ju6MzHgIYNYQhl3P9u21FHON6%2FTI1Aw7Ex3Td238wyb%2F%2FqfFMqO2qum7ohYUDezhKXx6l%2B%2B%2FpKle1nkUZzUOuYo9ofgDnoRLfJgLwGdHvRmUFYBYSiunL1MFE7BIHwr5p0IeXfxqhSi6KaclSQFy%2BDyH%2BNjmDWkUyJjExDz7SdhnNwNkLZRlxAb7PkWKglEL%2Fizo7gQJH6o1KLWoUfuLBk7iAGUkgq3CbgTTDMD3%2FZzD4FUbr4ACiqHQbmYn1ajVpQAP4DnBN02nAUA%2BibcdPCWGj6idq%2FQDYPDg4l9nUiQ6ey4GboGWAExutbURTiGgSOnlOz027IXTrenh1J1I%2FN3UirEORqPWa3dzStRGtcJuBNMMwPf%2F8JoYgARtO57vYBzXzJcmm2J9TIbf4DOPbSgu4tvETT%2BzqIsprkX0xuvZWzCop5PlM8m%2FurdVD6BDyfT0mTle4#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i3/58855988/O1CN014UrG3t1u6YAtuognB_!!0-saturn_solar.jpg,¥385.00,51人付款,闻说|日式志野烧纯手绘茶叶罐 景德镇手工陶瓷 火烧云创意储茶仓,茗文茶器,福建 厦门
//detail.tmall.com/item.htm?id=541608569206&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/404984946/O1CN017DOILR1mPJYH0uKa9_!!0-item_pic.jpg,¥1890.00,5人付款,武夷星 武夷山岩茶大红袍肉桂水仙组合144g 天心村斗茶赛参赛茶叶,武夷星旗舰店,福建 南平
//detail.tmall.com/item.htm?id=531986655456&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2342648261/O1CN016zo95Y2AtaVgtqUCd_!!0-item_pic.jpg,¥550.00,362人付款,宫明茶叶 玉润香冰岛古树熟普 陈年普洱茶熟茶饼云南七子饼茶357g,宫明旗舰店,云南 昆明
//item.taobao.com/item.htm?id=36211371686&ns=1&abbucket=12#detail,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/1868395305/O1CN01468duF1p3jiUtaz6I_!!1868395305.jpg,¥168.00,594人付款,2020新茶春茶安溪铁观音王浓香型特级礼盒装乌龙茶兰花香茶叶散装,安溪感德铁观音茶农直销,福建 泉州
//detail.tmall.com/item.htm?id=609531691860&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/2206794761891/O1CN01HP26tV1Pq7ZfxlUB2_!!0-item_pic.jpg,¥46.90,10万+人付款,白云山红豆薏米茶芡实苦荞养生茶赤小豆薏仁大麦花茶袋装组合茶叶,善巢旗舰店,浙江 杭州
//detail.tmall.com/item.htm?id=13660893345&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/820455324/O1CN013wWS7W1pCRFmlaeF7_!!0-item_pic.jpg,¥98.00,6500+人付款,7饼整提划算2499g新益号普洱茶熟茶如意云南七子饼茶勐海茶叶黑茶,新益号茶叶旗舰店,云南 昆明
//detail.tmall.com/item.htm?id=559687548478&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/2076705409/O1CN01McvsQI1ppMvSpKQ1q_!!0-item_pic.jpg,¥78.00,4597人付款,【买一送一】禾安堂共500g龙井茶绿茶2020年新茶叶春茶罐散装,禾安堂旗舰店,浙江 湖州
//detail.tmall.com/item.htm?id=617649198564&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2456921140/O1CN019XAKk91KIA77k4R26_!!0-item_pic.jpg,¥288.00,1041人付款,茶叶礼盒装特级金骏眉红茶组合装中秋节日送礼佳品高档茶具送长辈,祥卿茶叶旗舰店,福建 泉州
//item.taobao.com/item.htm?id=622721549785&ns=1&abbucket=12#detail,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/822176730/O1CN01Q5Ja3W1zaO8IeR3a7_!!822176730.jpg,¥458.00,173人付款,安吉白茶2020新茶明前特级茶叶绿茶正宗头采珍稀春白茶礼盒装250g,新茶哥,浙江 湖州
//detail.tmall.com/item.htm?id=614426637308&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2207327848515/O1CN01y5gqLW2Clv5nNyKOP_!!0-item_pic.jpg,¥88.00,1186人付款,2020春茶金骏眉红茶茶叶罐装新茶金俊眉浓香型散装500g礼盒装尝仙,尝仙茶叶旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=611253900017&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2201208113734/O1CN01kSmT5m1dSDWJGL6io_!!0-item_pic.jpg,¥19.90,10万+人付款,菊花茶金丝皇菊一朵一杯特级大朵胎菊黄贡菊去火花草茶金银花茶叶,茶博山茶叶旗舰店,浙江 杭州
//detail.tmall.com/item.htm?id=614753706777&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/2204945066291/O1CN01LQp83C1wLKEyHmAXP_!!0-item_pic.jpg,¥308.00,678人付款,铁观音特级浓香型春茶 安溪2020新茶叶兰花香乌龙茶小包礼盒装散,万芯红茶叶旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=604619919453&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/1087658273/O1CN01nic0IW2Az5E4VrV4U_!!0-item_pic.jpg,¥178.00,922人付款,十三年500g糯米香碎银子茶化石云南勐海普洱茶熟茶特级茶叶老茶头,茶博士茶叶专营店,云南 西双版纳
//item.taobao.com/item.htm?id=610068514373&ns=1&abbucket=12#detail,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2276951115/O1CN01mMiWz61K6iChkeaON_!!2276951115.jpg,¥78.00,3107人付款,西湖绿龙井茶2020年新茶春茶茶叶绿茶雨前龙井茶茶农直销500g散装,锋瑶特产,浙江 杭州
//detail.tmall.com/item.htm?id=623088624329&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/1919161635/O1CN01pHqUTx1NwsBCuxWK2_!!0-item_pic.jpg,¥168.00,190人付款,大红袍茶叶正宗特级浓香型高档礼盒装武夷山岩茶肉桂散装乌龙茶叶,食健客旗舰店,广东 深圳
//item.taobao.com/item.htm?id=581595841324&ns=1&abbucket=12#detail,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/721692875/O1CN01jFxeB71X6nIIcJ0Xc_!!721692875.jpg,¥1238.00,255人付款,灿胜凤凰单枞茶乌岽李仔坪岩珍鸭屎香 单丛香王 潮州乌龙单从茶叶,刘炳胜99,广东 潮州
//detail.tmall.com/item.htm?id=569140285868&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3543798234/O1CN01FFVa9b2AhDm5MypYt_!!0-item_pic.jpg,¥950.00,228人付款,馨胜马头岩肉桂 马肉 大红袍茶叶武夷正岩乌龙茶散装礼盒装250g,馨胜旗舰店,福建 厦门
//detail.tmall.com/item.htm?id=535959752786&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2019921238/O1CN01hDVGHZ1L12wOH6Lx5_!!0-item_pic.jpg,¥70.00,6500+人付款,【发1.5斤】浓香型茉莉花茶2020新茶特级玉螺500g散装绿茶茶叶,周顺来旗舰店,广西 南宁
//detail.tmall.com/item.htm?id=18746650782&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/684973154/O1CN01MJvHJU1ZAZny24Tlm_!!0-item_pic.jpg,¥68.00,1.5万+人付款,正山小种红茶茶叶特级正宗浓香型红散装礼盒装罐装五虎2020新茶,五虎茶叶旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=530408316426&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/2262500569/O1CN01etlZXc1G4dyHVmJpV_!!0-item_pic.jpg,¥55.00,1.0万+人付款,清承堂茶叶绿茶2020新茶毛尖茶礼盒装高山云雾散装绿茶春茶共500g,清承堂茶叶旗舰店,浙江 杭州
//detail.tmall.com/item.htm?id=14733399999&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/835643150/O1CN016U2xeB1Z8kDZqfJ3C_!!0-item_pic.jpg,¥99.00,7500+人付款,安溪铁观音2020新茶特级浓香型正宗绿茶叶铁盒礼盒装小包春茶500g,惠聚春秋旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=576029042940&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/3429611247/O1CN01Nw2CQO1L5AVMqEVLO_!!3429611247-0-pixelsss.jpg,¥398.00,461人付款,宋凰乌龙茶潮州凤凰单枞茶有机特级高山春茶蜜兰香单丛茶叶礼盒装,宋凰旗舰店,广东 潮州
//item.taobao.com/item.htm?id=615778633164&ns=1&abbucket=12#detail,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2488251064/O1CN011j4KAg1JjM1KwXL57_!!2488251064.png,¥118.00,1459人付款,2020新茶云南滇红凤庆古树滇红金丝茶叶特级古树红茶礼盒装金针茶,柠檬很酸abc,广东 佛山
//item.taobao.com/item.htm?id=529451740948&ns=1&abbucket=12#detail,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/182899100/TB2F2pomFXXXXaaXpXXXXXXXXXX_!!182899100.jpg,¥1888.00,92人付款,老白茶福鼎野生寿眉高山白牡丹明前特级手工茶叶500g陈年散茶荒野,山好茗茶,福建 厦门
//item.taobao.com/item.htm?id=568761138482&ns=1&abbucket=12#detail,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/822176730/TB2NHNAoKGSBuNjSspbXXciipXa_!!822176730.jpg,¥298.00,304人付款,正宗洞庭碧螺春2020新茶明前绿茶特级A礼盒装茶叶 苏州浓香型250g,新茶哥,江苏 苏州
//item.taobao.com/item.htm?id=619237836780&ns=1&abbucket=12#detail,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2206822006092/O1CN01J6WtSz1usBRRHWerB_!!2206822006092.jpg,¥138.00,3510人付款,云南滇红茶大金针特级凤庆金丝芽晒红蜜香2020年春新茶叶古树散装,云南千林茶业,云南 昆明
//detail.tmall.com/item.htm?id=594032586120&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2201235762339/O1CN01QEQiJz1T9IzTmhOk8_!!0-item_pic.jpg,¥128.00,1610人付款,凤凰茶叶抽湿鸭屎香单枞茶潮州乌岽特级大乌叶单丛茶清香型春茶山,竹炉香茶叶旗舰店,广东 潮州
//detail.tmall.com/item.htm?id=558043143724&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2271789261/O1CN01VeInRx2IHaZlaTLyw_!!2271789261-0-lubanu-s.jpg,¥29.90,6.5万+人付款,金银花野生特级天然清火花茶罐装组合散装枸杞菊花茶泡水凉茶茶叶,聚广德旗舰店,山东 青岛
//detail.tmall.com/item.htm?id=591661645683&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/330939047/O1CN014iKB2Q2GhZokmpk5z_!!330939047-0-pixelsss.jpg,¥580.00,367人付款,2020年新茶 安溪特级铁观音茶叶乌龙茶清香型兰花香500g一叶香飘,一叶香飘旗舰店,福建 厦门
//detail.tmall.com/item.htm?id=534874515306&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/823041848/O1CN01HIx5V71PWQXRevVdy_!!0-item_pic.jpg,¥48.00,1.5万+人付款,买1送1共500g糯米香普洱茶小沱茶饼云南熟茶小坨小粒装糯香黑茶叶,君享茶叶旗舰店,福建 厦门
//detail.tmall.com/item.htm?id=623108718198&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/3352757661/O1CN01va8Ns526Sms5D6GVt_!!0-item_pic.jpg,¥299.00,402人付款,2020新茶小茶匠茶叶礼盒装高档特级茶叶送礼金骏眉6大茗茶18罐,小茶匠旗舰店,福建 南平
//detail.tmall.com/item.htm?id=610469177045&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2067291273/O1CN011KY5Pp1LH4n8nCm0D_!!0-item_pic.jpg,¥165.00,953人付款,正山小种特级红茶茶叶礼盒装浓香型武夷山桐木关中秋送礼年货佳品,俏网妹旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=617890026691&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2095575216/O1CN01PQoq5c1oOyUb7nfDY_!!0-item_pic.jpg,¥98.00,3408人付款,雀舌绿茶2020新茶茶叶特级春茶明前毛尖嫩芽高山竹叶散装共250g,龙全茶行旗舰店,安徽 芜湖
//detail.tmall.com/item.htm?id=595904180749&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/2074472292/O1CN01wVE8IU1SnmMtGzMbO_!!0-item_pic.jpg,¥458.00,662人付款,铁观音安溪茶叶特级乌龙茶浓香型2020新茶兰花香礼盒装送礼长辈,阆韵茶叶旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=555892103543&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/1650347011/O1CN010bo3J121f5K79Usvb_!!0-item_pic.jpg,¥99.00,3893人付款,【买1发2】茶叶绿茶2020新茶碧螺春茶明前散装毛尖特级嫩芽共500g,蜜蜂天使旗舰店,安徽 芜湖
//detail.tmall.com/item.htm?id=621969050702&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2362536288/O1CN01uiw2OY1wJx4NgA6ag_!!0-item_pic.jpg,¥108.00,1349人付款,华源广西横县茉莉花茶特级浓香型飘雪2020新茶叶散装小包装绿茶,华源旗舰店,福建 泉州
